call_id,agent_id,timestamp,date,expected_emotion,emotion_code,intensity,actor_id,sentence,audio_file,local_path
call_2024-12-10_agent_01_1161,agent_01,2024-12-10T12:01:00,2024-12-10,neutral,NEU,XX,1004,TIE,call_2024-12-10_agent_01_1161.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1161.wav
call_2024-12-11_agent_01_1162,agent_01,2024-12-11T16:43:00,2024-12-11,neutral,NEU,XX,1004,TSI,call_2024-12-11_agent_01_1162.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1162.wav
call_2024-12-12_agent_01_1163,agent_01,2024-12-12T09:00:00,2024-12-12,neutral,NEU,XX,1004,WSI,call_2024-12-12_agent_01_1163.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1163.wav
call_2024-12-13_agent_01_1164,agent_01,2024-12-13T13:10:00,2024-12-13,neutral,NEU,XX,1005,DFA,call_2024-12-13_agent_01_1164.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1164.wav
call_2024-12-14_agent_01_1165,agent_01,2024-12-14T11:20:00,2024-12-14,neutral,NEU,XX,1005,IEO,call_2024-12-14_agent_01_1165.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1165.wav
call_2024-12-15_agent_01_1166,agent_01,2024-12-15T13:22:00,2024-12-15,neutral,NEU,XX,1005,IOM,call_2024-12-15_agent_01_1166.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1166.wav
call_2024-12-16_agent_01_1167,agent_01,2024-12-16T09:54:00,2024-12-16,neutral,NEU,XX,1005,ITH,call_2024-12-16_agent_01_1167.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1167.wav
call_2024-12-17_agent_01_1168,agent_01,2024-12-17T11:28:00,2024-12-17,neutral,NEU,XX,1005,ITS,call_2024-12-17_agent_01_1168.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1168.wav
call_2024-12-18_agent_01_1169,agent_01,2024-12-18T14:32:00,2024-12-18,neutral,NEU,XX,1005,IWL,call_2024-12-18_agent_01_1169.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1169.wav
call_2024-12-19_agent_01_1170,agent_01,2024-12-19T12:46:00,2024-12-19,neutral,NEU,XX,1005,IWW,call_2024-12-19_agent_01_1170.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1170.wav
call_2024-12-10_agent_01_1171,agent_01,2024-12-10T16:50:00,2024-12-10,neutral,NEU,XX,1005,MTI,call_2024-12-10_agent_01_1171.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1171.wav
call_2024-12-11_agent_01_1172,agent_01,2024-12-11T10:49:00,2024-12-11,neutral,NEU,XX,1005,TAI,call_2024-12-11_agent_01_1172.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1172.wav
call_2024-12-12_agent_01_1173,agent_01,2024-12-12T11:58:00,2024-12-12,neutral,NEU,XX,1005,TIE,call_2024-12-12_agent_01_1173.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1173.wav
call_2024-12-13_agent_01_1174,agent_01,2024-12-13T15:50:00,2024-12-13,neutral,NEU,XX,1005,TSI,call_2024-12-13_agent_01_1174.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1174.wav
call_2024-12-14_agent_01_1175,agent_01,2024-12-14T16:08:00,2024-12-14,neutral,NEU,XX,1005,WSI,call_2024-12-14_agent_01_1175.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1175.wav
call_2024-12-15_agent_01_1176,agent_01,2024-12-15T09:06:00,2024-12-15,neutral,NEU,XX,1006,DFA,call_2024-12-15_agent_01_1176.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1176.wav
call_2024-12-16_agent_01_1177,agent_01,2024-12-16T11:32:00,2024-12-16,neutral,NEU,XX,1006,IEO,call_2024-12-16_agent_01_1177.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1177.wav
call_2024-12-17_agent_01_1178,agent_01,2024-12-17T14:04:00,2024-12-17,neutral,NEU,XX,1006,IOM,call_2024-12-17_agent_01_1178.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1178.wav
call_2024-12-18_agent_01_1179,agent_01,2024-12-18T14:59:00,2024-12-18,neutral,NEU,XX,1006,ITH,call_2024-12-18_agent_01_1179.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1179.wav
call_2024-12-19_agent_01_1180,agent_01,2024-12-19T10:29:00,2024-12-19,neutral,NEU,XX,1006,ITS,call_2024-12-19_agent_01_1180.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1180.wav
call_2024-12-10_agent_01_1181,agent_01,2024-12-10T14:59:00,2024-12-10,neutral,NEU,XX,1006,IWL,call_2024-12-10_agent_01_1181.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1181.wav
call_2024-12-11_agent_01_1182,agent_01,2024-12-11T12:05:00,2024-12-11,neutral,NEU,XX,1006,IWW,call_2024-12-11_agent_01_1182.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1182.wav
call_2024-12-12_agent_01_1183,agent_01,2024-12-12T14:13:00,2024-12-12,neutral,NEU,XX,1006,MTI,call_2024-12-12_agent_01_1183.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1183.wav
call_2024-12-13_agent_01_1184,agent_01,2024-12-13T09:53:00,2024-12-13,neutral,NEU,XX,1006,TAI,call_2024-12-13_agent_01_1184.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1184.wav
call_2024-12-14_agent_01_1185,agent_01,2024-12-14T13:28:00,2024-12-14,neutral,NEU,XX,1006,TIE,call_2024-12-14_agent_01_1185.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1185.wav
call_2024-12-15_agent_01_1186,agent_01,2024-12-15T12:45:00,2024-12-15,neutral,NEU,XX,1006,TSI,call_2024-12-15_agent_01_1186.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1186.wav
call_2024-12-16_agent_01_1187,agent_01,2024-12-16T16:34:00,2024-12-16,neutral,NEU,XX,1006,WSI,call_2024-12-16_agent_01_1187.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1187.wav
call_2024-12-17_agent_01_1188,agent_01,2024-12-17T14:33:00,2024-12-17,neutral,NEU,XX,1007,DFA,call_2024-12-17_agent_01_1188.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1188.wav
call_2024-12-18_agent_01_1189,agent_01,2024-12-18T10:45:00,2024-12-18,neutral,NEU,XX,1007,IEO,call_2024-12-18_agent_01_1189.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1189.wav
call_2024-12-19_agent_01_1190,agent_01,2024-12-19T13:26:00,2024-12-19,neutral,NEU,XX,1007,IOM,call_2024-12-19_agent_01_1190.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1190.wav
call_2024-12-10_agent_01_1191,agent_01,2024-12-10T10:35:00,2024-12-10,neutral,NEU,XX,1007,ITH,call_2024-12-10_agent_01_1191.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1191.wav
call_2024-12-11_agent_01_1192,agent_01,2024-12-11T11:19:00,2024-12-11,neutral,NEU,XX,1007,ITS,call_2024-12-11_agent_01_1192.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1192.wav
call_2024-12-12_agent_01_1193,agent_01,2024-12-12T14:16:00,2024-12-12,neutral,NEU,XX,1007,IWL,call_2024-12-12_agent_01_1193.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1193.wav
call_2024-12-13_agent_01_1194,agent_01,2024-12-13T11:03:00,2024-12-13,neutral,NEU,XX,1007,IWW,call_2024-12-13_agent_01_1194.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1194.wav
call_2024-12-14_agent_01_1195,agent_01,2024-12-14T09:13:00,2024-12-14,neutral,NEU,XX,1007,MTI,call_2024-12-14_agent_01_1195.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1195.wav
call_2024-12-15_agent_01_1196,agent_01,2024-12-15T11:02:00,2024-12-15,neutral,NEU,XX,1007,TAI,call_2024-12-15_agent_01_1196.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1196.wav
call_2024-12-16_agent_01_1197,agent_01,2024-12-16T13:34:00,2024-12-16,neutral,NEU,XX,1007,TIE,call_2024-12-16_agent_01_1197.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1197.wav
call_2024-12-17_agent_01_1198,agent_01,2024-12-17T09:53:00,2024-12-17,neutral,NEU,XX,1007,TSI,call_2024-12-17_agent_01_1198.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1198.wav
call_2024-12-18_agent_01_1199,agent_01,2024-12-18T15:56:00,2024-12-18,neutral,NEU,XX,1007,WSI,call_2024-12-18_agent_01_1199.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1199.wav
call_2024-12-19_agent_01_1200,agent_01,2024-12-19T13:01:00,2024-12-19,neutral,NEU,XX,1008,DFA,call_2024-12-19_agent_01_1200.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1200.wav
call_2024-12-10_agent_01_1201,agent_01,2024-12-10T16:56:00,2024-12-10,neutral,NEU,XX,1008,IEO,call_2024-12-10_agent_01_1201.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1201.wav
call_2024-12-11_agent_01_1202,agent_01,2024-12-11T14:09:00,2024-12-11,neutral,NEU,XX,1008,IOM,call_2024-12-11_agent_01_1202.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1202.wav
call_2024-12-12_agent_01_1203,agent_01,2024-12-12T15:31:00,2024-12-12,neutral,NEU,XX,1008,ITH,call_2024-12-12_agent_01_1203.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1203.wav
call_2024-12-13_agent_01_1204,agent_01,2024-12-13T15:25:00,2024-12-13,neutral,NEU,XX,1008,ITS,call_2024-12-13_agent_01_1204.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1204.wav
call_2024-12-14_agent_01_1205,agent_01,2024-12-14T14:59:00,2024-12-14,neutral,NEU,XX,1008,IWL,call_2024-12-14_agent_01_1205.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1205.wav
call_2024-12-15_agent_01_1206,agent_01,2024-12-15T15:07:00,2024-12-15,neutral,NEU,XX,1008,IWW,call_2024-12-15_agent_01_1206.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1206.wav
call_2024-12-16_agent_01_1207,agent_01,2024-12-16T15:07:00,2024-12-16,neutral,NEU,XX,1008,MTI,call_2024-12-16_agent_01_1207.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1207.wav
call_2024-12-17_agent_01_1208,agent_01,2024-12-17T13:00:00,2024-12-17,neutral,NEU,XX,1008,TAI,call_2024-12-17_agent_01_1208.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1208.wav
call_2024-12-18_agent_01_1209,agent_01,2024-12-18T09:27:00,2024-12-18,neutral,NEU,XX,1008,TIE,call_2024-12-18_agent_01_1209.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1209.wav
call_2024-12-19_agent_01_1210,agent_01,2024-12-19T09:52:00,2024-12-19,neutral,NEU,XX,1008,TSI,call_2024-12-19_agent_01_1210.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1210.wav
call_2024-12-10_agent_01_1211,agent_01,2024-12-10T16:34:00,2024-12-10,neutral,NEU,XX,1009,DFA,call_2024-12-10_agent_01_1211.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1211.wav
call_2024-12-11_agent_01_1212,agent_01,2024-12-11T15:14:00,2024-12-11,neutral,NEU,XX,1009,IEO,call_2024-12-11_agent_01_1212.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1212.wav
call_2024-12-12_agent_01_1213,agent_01,2024-12-12T11:13:00,2024-12-12,neutral,NEU,XX,1009,IOM,call_2024-12-12_agent_01_1213.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1213.wav
call_2024-12-13_agent_01_1214,agent_01,2024-12-13T12:01:00,2024-12-13,neutral,NEU,XX,1009,ITH,call_2024-12-13_agent_01_1214.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1214.wav
call_2024-12-14_agent_01_1215,agent_01,2024-12-14T13:38:00,2024-12-14,neutral,NEU,XX,1009,ITS,call_2024-12-14_agent_01_1215.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1215.wav
call_2024-12-15_agent_01_1216,agent_01,2024-12-15T13:48:00,2024-12-15,neutral,NEU,XX,1009,IWL,call_2024-12-15_agent_01_1216.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1216.wav
call_2024-12-16_agent_01_1217,agent_01,2024-12-16T09:19:00,2024-12-16,neutral,NEU,XX,1009,IWW,call_2024-12-16_agent_01_1217.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1217.wav
call_2024-12-17_agent_01_1218,agent_01,2024-12-17T09:33:00,2024-12-17,neutral,NEU,XX,1009,TAI,call_2024-12-17_agent_01_1218.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1218.wav
call_2024-12-18_agent_01_1219,agent_01,2024-12-18T12:52:00,2024-12-18,neutral,NEU,XX,1009,TIE,call_2024-12-18_agent_01_1219.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1219.wav
call_2024-12-19_agent_01_1220,agent_01,2024-12-19T14:08:00,2024-12-19,neutral,NEU,XX,1009,TSI,call_2024-12-19_agent_01_1220.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1220.wav
call_2024-12-10_agent_01_1221,agent_01,2024-12-10T11:03:00,2024-12-10,neutral,NEU,XX,1009,WSI,call_2024-12-10_agent_01_1221.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1221.wav
call_2024-12-11_agent_01_1222,agent_01,2024-12-11T13:58:00,2024-12-11,neutral,NEU,XX,1010,DFA,call_2024-12-11_agent_01_1222.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1222.wav
call_2024-12-12_agent_01_1223,agent_01,2024-12-12T14:46:00,2024-12-12,neutral,NEU,XX,1010,IEO,call_2024-12-12_agent_01_1223.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1223.wav
call_2024-12-13_agent_01_1224,agent_01,2024-12-13T10:29:00,2024-12-13,neutral,NEU,XX,1010,IOM,call_2024-12-13_agent_01_1224.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1224.wav
call_2024-12-14_agent_01_1225,agent_01,2024-12-14T12:06:00,2024-12-14,neutral,NEU,XX,1010,ITH,call_2024-12-14_agent_01_1225.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1225.wav
call_2024-12-15_agent_01_1226,agent_01,2024-12-15T09:07:00,2024-12-15,neutral,NEU,XX,1010,ITS,call_2024-12-15_agent_01_1226.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1226.wav
call_2024-12-16_agent_01_1227,agent_01,2024-12-16T09:30:00,2024-12-16,neutral,NEU,XX,1010,IWL,call_2024-12-16_agent_01_1227.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1227.wav
call_2024-12-17_agent_01_1228,agent_01,2024-12-17T15:40:00,2024-12-17,neutral,NEU,XX,1010,IWW,call_2024-12-17_agent_01_1228.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1228.wav
call_2024-12-18_agent_01_1229,agent_01,2024-12-18T16:38:00,2024-12-18,neutral,NEU,XX,1010,MTI,call_2024-12-18_agent_01_1229.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1229.wav
call_2024-12-19_agent_01_1230,agent_01,2024-12-19T11:04:00,2024-12-19,neutral,NEU,XX,1010,TAI,call_2024-12-19_agent_01_1230.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1230.wav
call_2024-12-10_agent_01_1231,agent_01,2024-12-10T11:49:00,2024-12-10,neutral,NEU,XX,1010,TIE,call_2024-12-10_agent_01_1231.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1231.wav
call_2024-12-11_agent_01_1232,agent_01,2024-12-11T15:46:00,2024-12-11,neutral,NEU,XX,1010,TSI,call_2024-12-11_agent_01_1232.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1232.wav
call_2024-12-12_agent_01_1233,agent_01,2024-12-12T15:03:00,2024-12-12,neutral,NEU,XX,1010,WSI,call_2024-12-12_agent_01_1233.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1233.wav
call_2024-12-13_agent_01_1234,agent_01,2024-12-13T13:46:00,2024-12-13,neutral,NEU,XX,1011,DFA,call_2024-12-13_agent_01_1234.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1234.wav
call_2024-12-14_agent_01_1235,agent_01,2024-12-14T10:49:00,2024-12-14,neutral,NEU,XX,1011,IEO,call_2024-12-14_agent_01_1235.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1235.wav
call_2024-12-15_agent_01_1236,agent_01,2024-12-15T11:09:00,2024-12-15,neutral,NEU,XX,1011,IOM,call_2024-12-15_agent_01_1236.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1236.wav
call_2024-12-16_agent_01_1237,agent_01,2024-12-16T15:21:00,2024-12-16,neutral,NEU,XX,1011,ITH,call_2024-12-16_agent_01_1237.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1237.wav
call_2024-12-17_agent_01_1238,agent_01,2024-12-17T14:59:00,2024-12-17,neutral,NEU,XX,1011,ITS,call_2024-12-17_agent_01_1238.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1238.wav
call_2024-12-18_agent_01_1239,agent_01,2024-12-18T13:30:00,2024-12-18,neutral,NEU,XX,1011,IWL,call_2024-12-18_agent_01_1239.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1239.wav
call_2024-12-19_agent_01_1240,agent_01,2024-12-19T09:33:00,2024-12-19,neutral,NEU,XX,1011,IWW,call_2024-12-19_agent_01_1240.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1240.wav
call_2024-12-10_agent_01_1241,agent_01,2024-12-10T15:28:00,2024-12-10,neutral,NEU,XX,1011,MTI,call_2024-12-10_agent_01_1241.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1241.wav
call_2024-12-11_agent_01_1242,agent_01,2024-12-11T13:35:00,2024-12-11,neutral,NEU,XX,1011,TAI,call_2024-12-11_agent_01_1242.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1242.wav
call_2024-12-12_agent_01_1243,agent_01,2024-12-12T09:51:00,2024-12-12,neutral,NEU,XX,1011,TIE,call_2024-12-12_agent_01_1243.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1243.wav
call_2024-12-13_agent_01_1244,agent_01,2024-12-13T14:07:00,2024-12-13,neutral,NEU,XX,1011,TSI,call_2024-12-13_agent_01_1244.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1244.wav
call_2024-12-14_agent_01_1245,agent_01,2024-12-14T12:39:00,2024-12-14,neutral,NEU,XX,1011,WSI,call_2024-12-14_agent_01_1245.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1245.wav
call_2024-12-15_agent_01_1246,agent_01,2024-12-15T15:37:00,2024-12-15,neutral,NEU,XX,1012,DFA,call_2024-12-15_agent_01_1246.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1246.wav
call_2024-12-16_agent_01_1247,agent_01,2024-12-16T11:07:00,2024-12-16,neutral,NEU,XX,1012,IEO,call_2024-12-16_agent_01_1247.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1247.wav
call_2024-12-17_agent_01_1248,agent_01,2024-12-17T14:14:00,2024-12-17,neutral,NEU,XX,1012,IOM,call_2024-12-17_agent_01_1248.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1248.wav
call_2024-12-18_agent_01_1249,agent_01,2024-12-18T10:07:00,2024-12-18,neutral,NEU,XX,1012,ITH,call_2024-12-18_agent_01_1249.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1249.wav
call_2024-12-19_agent_01_1250,agent_01,2024-12-19T15:43:00,2024-12-19,neutral,NEU,XX,1012,ITS,call_2024-12-19_agent_01_1250.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1250.wav
call_2024-12-10_agent_01_1251,agent_01,2024-12-10T16:36:00,2024-12-10,neutral,NEU,XX,1012,IWL,call_2024-12-10_agent_01_1251.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1251.wav
call_2024-12-11_agent_01_1252,agent_01,2024-12-11T12:58:00,2024-12-11,neutral,NEU,XX,1012,IWW,call_2024-12-11_agent_01_1252.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1252.wav
call_2024-12-12_agent_01_1253,agent_01,2024-12-12T16:03:00,2024-12-12,neutral,NEU,XX,1012,MTI,call_2024-12-12_agent_01_1253.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1253.wav
call_2024-12-13_agent_01_1254,agent_01,2024-12-13T15:13:00,2024-12-13,neutral,NEU,XX,1012,TAI,call_2024-12-13_agent_01_1254.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1254.wav
call_2024-12-14_agent_01_1255,agent_01,2024-12-14T15:29:00,2024-12-14,neutral,NEU,XX,1012,TIE,call_2024-12-14_agent_01_1255.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1255.wav
call_2024-12-15_agent_01_1256,agent_01,2024-12-15T13:18:00,2024-12-15,neutral,NEU,XX,1012,TSI,call_2024-12-15_agent_01_1256.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1256.wav
call_2024-12-16_agent_01_1257,agent_01,2024-12-16T13:40:00,2024-12-16,neutral,NEU,XX,1012,WSI,call_2024-12-16_agent_01_1257.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1257.wav
call_2024-12-17_agent_01_1258,agent_01,2024-12-17T11:54:00,2024-12-17,neutral,NEU,XX,1013,DFA,call_2024-12-17_agent_01_1258.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1258.wav
call_2024-12-18_agent_01_1259,agent_01,2024-12-18T12:15:00,2024-12-18,neutral,NEU,XX,1013,IEO,call_2024-12-18_agent_01_1259.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1259.wav
call_2024-12-19_agent_01_1260,agent_01,2024-12-19T13:35:00,2024-12-19,neutral,NEU,XX,1013,IOM,call_2024-12-19_agent_01_1260.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1260.wav
call_2024-12-10_agent_01_1261,agent_01,2024-12-10T15:18:00,2024-12-10,neutral,NEU,XX,1013,ITH,call_2024-12-10_agent_01_1261.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1261.wav
call_2024-12-11_agent_01_1262,agent_01,2024-12-11T13:03:00,2024-12-11,neutral,NEU,XX,1013,ITS,call_2024-12-11_agent_01_1262.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1262.wav
call_2024-12-12_agent_01_1263,agent_01,2024-12-12T13:18:00,2024-12-12,neutral,NEU,XX,1013,IWL,call_2024-12-12_agent_01_1263.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1263.wav
call_2024-12-13_agent_01_1264,agent_01,2024-12-13T12:53:00,2024-12-13,neutral,NEU,XX,1013,IWW,call_2024-12-13_agent_01_1264.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1264.wav
call_2024-12-14_agent_01_1265,agent_01,2024-12-14T15:43:00,2024-12-14,neutral,NEU,XX,1013,MTI,call_2024-12-14_agent_01_1265.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1265.wav
call_2024-12-15_agent_01_1266,agent_01,2024-12-15T15:33:00,2024-12-15,neutral,NEU,XX,1013,TAI,call_2024-12-15_agent_01_1266.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1266.wav
call_2024-12-16_agent_01_1267,agent_01,2024-12-16T11:01:00,2024-12-16,neutral,NEU,XX,1013,TIE,call_2024-12-16_agent_01_1267.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1267.wav
call_2024-12-17_agent_01_1268,agent_01,2024-12-17T12:42:00,2024-12-17,neutral,NEU,XX,1013,TSI,call_2024-12-17_agent_01_1268.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1268.wav
call_2024-12-18_agent_01_1269,agent_01,2024-12-18T12:56:00,2024-12-18,neutral,NEU,XX,1013,WSI,call_2024-12-18_agent_01_1269.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1269.wav
call_2024-12-19_agent_01_1270,agent_01,2024-12-19T16:30:00,2024-12-19,neutral,NEU,XX,1014,DFA,call_2024-12-19_agent_01_1270.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1270.wav
call_2024-12-10_agent_01_1271,agent_01,2024-12-10T16:52:00,2024-12-10,neutral,NEU,XX,1014,IEO,call_2024-12-10_agent_01_1271.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1271.wav
call_2024-12-11_agent_01_1272,agent_01,2024-12-11T12:29:00,2024-12-11,neutral,NEU,XX,1014,IOM,call_2024-12-11_agent_01_1272.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1272.wav
call_2024-12-12_agent_01_1273,agent_01,2024-12-12T16:07:00,2024-12-12,neutral,NEU,XX,1014,ITH,call_2024-12-12_agent_01_1273.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1273.wav
call_2024-12-13_agent_01_1274,agent_01,2024-12-13T15:01:00,2024-12-13,neutral,NEU,XX,1014,ITS,call_2024-12-13_agent_01_1274.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1274.wav
call_2024-12-14_agent_01_1275,agent_01,2024-12-14T16:35:00,2024-12-14,neutral,NEU,XX,1014,IWL,call_2024-12-14_agent_01_1275.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1275.wav
call_2024-12-15_agent_01_1276,agent_01,2024-12-15T13:51:00,2024-12-15,neutral,NEU,XX,1014,IWW,call_2024-12-15_agent_01_1276.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1276.wav
call_2024-12-16_agent_01_1277,agent_01,2024-12-16T13:38:00,2024-12-16,neutral,NEU,XX,1014,MTI,call_2024-12-16_agent_01_1277.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1277.wav
call_2024-12-17_agent_01_1278,agent_01,2024-12-17T15:55:00,2024-12-17,neutral,NEU,XX,1014,TAI,call_2024-12-17_agent_01_1278.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1278.wav
